都道府県名,年齢5歳階級,元号,和暦（年）,西暦（年）,人口（総数）,人口（男）,人口（女）
群馬県,45～49歳,昭和,30,1955,78724,38812,39912
群馬県,50～54歳,昭和,30,1955,72772,36466,36306
群馬県,55～59歳,昭和,30,1955,59247,29695,29552
群馬県,60～64歳,昭和,30,1955,46200,22547,23653
群馬県,65～69歳,昭和,30,1955,37369,17549,19820
群馬県,70～74歳,昭和,30,1955,25984,10931,15053
群馬県,75～79歳,昭和,30,1955,16276,6269,10007
群馬県,80～84歳,昭和,30,1955,6215,2147,4068
群馬県,85歳以上,昭和,30,1955,1749,524,1225
群馬県,総数,昭和,35,1960,1578476,759639,818837
群馬県,0～4歳,昭和,35,1960,131834,67517,64317
群馬県,5～9歳,昭和,35,1960,165569,84304,81265
群馬県,10～14歳,昭和,35,1960,202748,103247,99501
群馬県,15～19歳,昭和,35,1960,148915,70100,78815
群馬県,20～24歳,昭和,35,1960,121118,53877,67241
群馬県,25～29歳,昭和,35,1960,122569,59181,63388
群馬県,30～34歳,昭和,35,1960,122102,60529,61573
群馬県,35～39歳,昭和,35,1960,100872,45227,55645
群馬県,40～44歳,昭和,35,1960,86776,38862,47914
群馬県,45～49歳,昭和,35,1960,83896,38676,45220
群馬県,50～54歳,昭和,35,1960,74373,36427,37946
群馬県,55～59歳,昭和,35,1960,67460,33506,33954
群馬県,60～64歳,昭和,35,1960,53474,26266,27208
群馬県,65～69歳,昭和,35,1960,39328,18613,20715
群馬県,70～74歳,昭和,35,1960,28969,12908,16061
群馬県,75～79歳,昭和,35,1960,17040,6637,10403
群馬県,80～84歳,昭和,35,1960,8622,2874,5748
群馬県,85歳以上,昭和,35,1960,2811,888,1923
群馬県,総数,昭和,40,1965,1605584,778916,826668
群馬県,0～4歳,昭和,40,1965,126533,64612,61921
群馬県,5～9歳,昭和,40,1965,132656,67836,64820
群馬県,10～14歳,昭和,40,1965,164685,83577,81108
群馬県,15～19歳,昭和,40,1965,178167,87294,90873
群馬県,20～24歳,昭和,40,1965,130999,60829,70170
群馬県,25～29歳,昭和,40,1965,118663,57982,60681
群馬県,30～34歳,昭和,40,1965,123027,61385,61642
群馬県,35～39歳,昭和,40,1965,122532,61307,61225
群馬県,40～44歳,昭和,40,1965,100068,45088,54980
群馬県,45～49歳,昭和,40,1965,85126,38284,46842
群馬県,50～54歳,昭和,40,1965,80986,37607,43379
群馬県,55～59歳,昭和,40,1965,70362,34454,35908
群馬県,60～64歳,昭和,40,1965,61503,30084,31419
群馬県,65～69歳,昭和,40,1965,46150,21990,24160
群馬県,70～74歳,昭和,40,1965,31162,14070,17092
群馬県,75～79歳,昭和,40,1965,19884,8218,11666
群馬県,80～84歳,昭和,40,1965,9155,3191,5964
群馬県,85歳以上,昭和,40,1965,3926,1108,2818
群馬県,総数,昭和,45,1970,1658909,808270,850639
群馬県,0～4歳,昭和,45,1970,134994,69307,65687
群馬県,5～9歳,昭和,45,1970,128773,65904,62869
群馬県,10～14歳,昭和,45,1970,133265,68184,65081
群馬県,15～19歳,昭和,45,1970,150544,74541,76003
群馬県,20～24歳,昭和,45,1970,160002,76317,83685
群馬県,25～29歳,昭和,45,1970,132962,66266,66696
群馬県,30～34歳,昭和,45,1970,120742,60478,60264
群馬県,35～39歳,昭和,45,1970,123678,61782,61896
群馬県,40～44歳,昭和,45,1970,119745,59997,59748
群馬県,45～49歳,昭和,45,1970,98907,44273,54634
群馬県,50～54歳,昭和,45,1970,83083,37089,45994
群馬県,55～59歳,昭和,45,1970,76137,34995,41142
群馬県,60～64歳,昭和,45,1970,65278,31309,33969
群馬県,65～69歳,昭和,45,1970,54453,25703,28750
群馬県,70～74歳,昭和,45,1970,38106,17248,20858
群馬県,75～79歳,昭和,45,1970,22042,9175,12867
群馬県,80～84歳,昭和,45,1970,11354,4264,7090
群馬県,85歳以上,昭和,45,1970,4844,1438,3406
群馬県,総数,昭和,50,1975,1756480,859364,897116
群馬県,0～4歳,昭和,50,1975,157325,80265,77060
群馬県,5～9歳,昭和,50,1975,139453,71500,67953
群馬県,10～14歳,昭和,50,1975,130843,66900,63943
群馬県,15～19歳,昭和,50,1975,121882,61295,60587
群馬県,20～24歳,昭和,50,1975,129463,61726,67737
群馬県,25～29歳,昭和,50,1975,164317,82205,82112
群馬県,30～34歳,昭和,50,1975,138109,70194,67915
群馬県,35～39歳,昭和,50,1975,123847,62532,61315
群馬県,40～44歳,昭和,50,1975,124814,62513,62301
群馬県,45～49歳,昭和,50,1975,120489,60166,60323
群馬県,50～54歳,昭和,50,1975,96927,43188,53739
群馬県,55～59歳,昭和,50,1975,80704,35727,44977
群馬県,60～64歳,昭和,50,1975,73840,33333,40507
群馬県,65～69歳,昭和,50,1975,59868,27977,31891
群馬県,70～74歳,昭和,50,1975,46219,20759,25460
群馬県,75～79歳,昭和,50,1975,28246,11877,16369
群馬県,80～84歳,昭和,50,1975,13729,5151,8578
群馬県,85歳以上,昭和,50,1975,6309,2000,4309
群馬県,総数,昭和,55,1980,1848562,908871,939691
群馬県,0～4歳,昭和,55,1980,137741,70504,67237
群馬県,5～9歳,昭和,55,1980,161921,82668,79253
群馬県,10～14歳,昭和,55,1980,141886,72657,69229
群馬県,15～19歳,昭和,55,1980,123208,62445,60763
群馬県,20～24歳,昭和,55,1980,106948,52224,54724
群馬県,25～29歳,昭和,55,1980,140494,70043,70451
群馬県,30～34歳,昭和,55,1980,169363,86061,83302
群馬県,35～39歳,昭和,55,1980,141753,72444,69309
群馬県,40～44歳,昭和,55,1980,125088,63435,61653
群馬県,45～49歳,昭和,55,1980,124357,62165,62192
群馬県,50～54歳,昭和,55,1980,119042,59142,59900
群馬県,55～59歳,昭和,55,1980,94933,42036,52897
群馬県,60～64歳,昭和,55,1980,77640,33884,43756
群馬県,65～69歳,昭和,55,1980,68614,30372,38242
群馬県,70～74歳,昭和,55,1980,52222,23487,28735
群馬県,75～79歳,昭和,55,1980,36346,15324,21022
群馬県,80～84歳,昭和,55,1980,18428,7158,11270
群馬県,85歳以上,昭和,55,1980,8505,2776,5729
群馬県,総数,昭和,60,1985,1921259,947013,974246
群馬県,0～4歳,昭和,60,1985,119908,61603,58305
群馬県,5～9歳,昭和,60,1985,140516,71944,68572
群馬県,10～14歳,昭和,60,1985,164405,83907,80498
群馬県,15～19歳,昭和,60,1985,137652,70292,67360
群馬県,20～24歳,昭和,60,1985,110645,54620,56025
群馬県,25～29歳,昭和,60,1985,117582,59637,57945
群馬県,30～34歳,昭和,60,1985,144675,73347,71328
群馬県,35～39歳,昭和,60,1985,172652,88122,84530
群馬県,40～44歳,昭和,60,1985,142814,73064,69750
群馬県,45～49歳,昭和,60,1985,124616,63031,61585
群馬県,50～54歳,昭和,60,1985,122509,60818,61691
群馬県,55～59歳,昭和,60,1985,116390,57167,59223
群馬県,60～64歳,昭和,60,1985,92000,40076,51924
群馬県,65～69歳,昭和,60,1985,73208,31198,42010
群馬県,70～74歳,昭和,60,1985,61718,26343,35375
群馬県,75～79歳,昭和,60,1985,42534,18033,24501
群馬県,80～84歳,昭和,60,1985,24930,9564,15366
群馬県,85歳以上,昭和,60,1985,12481,4235,8246
群馬県,総数,平成,2,1990,1966265,971704,994561
群馬県,0～4歳,平成,2,1990,104490,53728,50762
群馬県,5～9歳,平成,2,1990,121822,62611,59211
群馬県,10～14歳,平成,2,1990,141768,72566,69202
群馬県,15～19歳,平成,2,1990,157266,80098,77168
群馬県,20～24歳,平成,2,1990,122491,61546,60945
群馬県,25～29歳,平成,2,1990,119602,60838,58764
群馬県,30～34歳,平成,2,1990,120607,61783,58824
群馬県,35～39歳,平成,2,1990,147150,74949,72201
群馬県,40～44歳,平成,2,1990,173777,89027,84750
群馬県,45～49歳,平成,2,1990,142272,72799,69473
群馬県,50～54歳,平成,2,1990,123511,62269,61242
群馬県,55～59歳,平成,2,1990,120634,59466,61168
群馬県,60～64歳,平成,2,1990,113247,54858,58389
群馬県,65～69歳,平成,2,1990,87600,37480,50120
群馬県,70～74歳,平成,2,1990,66985,27505,39480
群馬県,75～79歳,平成,2,1990,52120,21169,30951
群馬県,80～84歳,平成,2,1990,31183,12043,19140
群馬県,85歳以上,平成,2,1990,18479,6074,12405
群馬県,総数,平成,7,1995,2003540,989610,1013930
群馬県,0～4歳,平成,7,1995,99128,50701,48427
群馬県,5～9歳,平成,7,1995,107350,55300,52050
群馬県,10～14歳,平成,7,1995,123482,63318,60164
群馬県,15～19歳,平成,7,1995,135412,69396,66016
群馬県,20～24歳,平成,7,1995,142968,72379,70589
群馬県,25～29歳,平成,7,1995,132791,68158,64633
群馬県,30～34歳,平成,7,1995,124003,63454,60549
群馬県,35～39歳,平成,7,1995,123380,63218,60162
群馬県,40～44歳,平成,7,1995,148420,75596,72824
群馬県,45～49歳,平成,7,1995,173356,88585,84771
群馬県,50～54歳,平成,7,1995,141140,71720,69420
群馬県,55～59歳,平成,7,1995,121446,60555,60891
群馬県,60～64歳,平成,7,1995,117123,56841,60282
群馬県,65～69歳,平成,7,1995,107923,51098,56825
群馬県,70～74歳,平成,7,1995,81204,33564,47640
群馬県,75～79歳,平成,7,1995,57885,22453,35432
群馬県,80～84歳,平成,7,1995,39837,14735,25102
群馬県,85歳以上,平成,7,1995,26576,8461,18115
群馬県,総数,平成,12,2000,2024852,999349,1025503
群馬県,0～4歳,平成,12,2000,98168,50158,48010
群馬県,5～9歳,平成,12,2000,100664,51553,49111
群馬県,10～14歳,平成,12,2000,108063,55715,52348
群馬県,15～19歳,平成,12,2000,116903,59879,57024
群馬県,20～24歳,平成,12,2000,119418,60820,58598
群馬県,25～29歳,平成,12,2000,150270,77133,73137
群馬県,30～34歳,平成,12,2000,134998,69403,65595
群馬県,35～39歳,平成,12,2000,124572,63588,60984
群馬県,40～44歳,平成,12,2000,123922,63438,60484
群馬県,45～49歳,平成,12,2000,147380,74879,72501
群馬県,50～54歳,平成,12,2000,171109,87016,84093
群馬県,55～59歳,平成,12,2000,138933,69872,69061
群馬県,60～64歳,平成,12,2000,118936,58536,60400
群馬県,65～69歳,平成,12,2000,111969,53230,58739
群馬県,70～74歳,平成,12,2000,99804,45761,54043
群馬県,75～79歳,平成,12,2000,71677,28033,43644
群馬県,80～84歳,平成,12,2000,45831,16319,29512
群馬県,85歳以上,平成,12,2000,37836,11521,26315
群馬県,総数,平成,17,2005,2024135,996346,1027789
群馬県,0～4歳,平成,17,2005,92128,47173,44955
群馬県,5～9歳,平成,17,2005,99293,50739,48554
群馬県,10～14歳,平成,17,2005,100574,51566,49008
群馬県,15～19歳,平成,17,2005,103009,52910,50099
群馬県,20～24歳,平成,17,2005,102975,52581,50394
群馬県,25～29歳,平成,17,2005,126116,64952,61164
群馬県,30～34歳,平成,17,2005,151024,77657,73367
群馬県,35～39歳,平成,17,2005,135115,69273,65842
群馬県,40～44歳,平成,17,2005,124224,63302,60922
群馬県,45～49歳,平成,17,2005,122795,62582,60213
群馬県,50～54歳,平成,17,2005,145379,73308,72071
群馬県,55～59歳,平成,17,2005,167753,84425,83328
群馬県,60～64歳,平成,17,2005,135869,67582,68287
群馬県,65～69歳,平成,17,2005,114158,55178,58980
群馬県,70～74歳,平成,17,2005,104331,48145,56186
群馬県,75～79歳,平成,17,2005,88997,38817,50180
群馬県,80～84歳,平成,17,2005,59099,21227,37872
群馬県,85歳以上,平成,17,2005,50324,14367,35957
群馬県,総数,平成,22,2010,2008068,988019,1020049
群馬県,0～4歳,平成,22,2010,83429,42854,40575
群馬県,5～9歳,平成,22,2010,92728,47528,45200
群馬県,10～14歳,平成,22,2010,99068,50601,48467
群馬県,15～19歳,平成,22,2010,96344,49393,46951
群馬県,20～24歳,平成,22,2010,89790,46016,43774
群馬県,25～29歳,平成,22,2010,104860,54228,50632
群馬県,30～34歳,平成,22,2010,125697,64827,60870
群馬県,35～39歳,平成,22,2010,150672,77278,73394
群馬県,40～44歳,平成,22,2010,134130,68635,65495
群馬県,45～49歳,平成,22,2010,122696,62352,60344
群馬県,50～54歳,平成,22,2010,120755,61223,59532
群馬県,55～59歳,平成,22,2010,142590,71346,71244
群馬県,60～64歳,平成,22,2010,164074,81749,82325
群馬県,65～69歳,平成,22,2010,130494,63857,66637
群馬県,70～74歳,平成,22,2010,107174,50516,56658
群馬県,75～79歳,平成,22,2010,93365,41082,52283
群馬県,80～84歳,平成,22,2010,73745,29476,44269
群馬県,85歳以上,平成,22,2010,65742,18662,47080
群馬県,総数,平成,27,2015,1973115,973283,999832
群馬県,0～4歳,平成,27,2015,74051,37710,36341
群馬県,5～9歳,平成,27,2015,84040,43195,40845
群馬県,10～14歳,平成,27,2015,92793,47545,45248
群馬県,15～19歳,平成,27,2015,95840,49143,46697
群馬県,20～24歳,平成,27,2015,86285,45079,41206
群馬県,25～29歳,平成,27,2015,91635,48445,43190
群馬県,30～34歳,平成,27,2015,104919,54306,50613
群馬県,35～39歳,平成,27,2015,125678,64798,60880
群馬県,40～44歳,平成,27,2015,149996,76909,73087
群馬県,45～49歳,平成,27,2015,132418,67624,64794
群馬県,50～54歳,平成,27,2015,120845,61264,59581
群馬県,55～59歳,平成,27,2015,118512,59736,58776
群馬県,60～64歳,平成,27,2015,139652,69365,70287
群馬県,65～69歳,平成,27,2015,157725,77602,80123
群馬県,70～74歳,平成,27,2015,123185,58916,64269
群馬県,75～79歳,平成,27,2015,97154,44063,53091
群馬県,80～84歳,平成,27,2015,78378,31866,46512
群馬県,85歳以上,平成,27,2015,83584,25803,57781
埼玉県,総数,大正,9,1920,1319533,641161,678372
埼玉県,0～4歳,大正,9,1920,184336,92410,91926
埼玉県,5～9歳,大正,9,1920,166187,83400,82787
埼玉県,10～14歳,大正,9,1920,144253,69887,74366
埼玉県,15～19歳,大正,9,1920,130179,60366,69813
埼玉県,20～24歳,大正,9,1920,98890,44201,54689
埼玉県,25～29歳,大正,9,1920,85485,41904,43581
埼玉県,30～34歳,大正,9,1920,82986,40874,42112
埼玉県,35～39歳,大正,9,1920,78569,38642,39927
埼玉県,40～44歳,大正,9,1920,79158,39494,39664
埼玉県,45～49歳,大正,9,1920,60204,30095,30109
埼玉県,50～54歳,大正,9,1920,51250,25717,25533
埼玉県,55～59歳,大正,9,1920,45632,22507,23125
埼玉県,60～64歳,大正,9,1920,40539,19528,21011
埼玉県,65～69歳,大正,9,1920,32798,15485,17313
埼玉県,70～74歳,大正,9,1920,21692,9695,11997
埼玉県,75～79歳,大正,9,1920,11237,4680,6557
埼玉県,80歳以上,大正,9,1920,6138,2276,3862
埼玉県,総数,大正,14,1925,1394461,682052,712409
埼玉県,0～4歳,大正,14,1925,197804,99406,98398
埼玉県,5～9歳,大正,14,1925,168557,84653,83904
埼玉県,10～14歳,大正,14,1925,165852,81215,84637
埼玉県,15～19歳,大正,14,1925,133478,61795,71683
埼玉県,20～24歳,大正,14,1925,107016,50355,56661
埼玉県,25～29歳,大正,14,1925,93047,46204,46843
埼玉県,30～34歳,大正,14,1925,81650,40890,40760
埼玉県,35～39歳,大正,14,1925,80508,40427,40081
埼玉県,40～44歳,大正,14,1925,75459,37400,38059
埼玉県,45～49歳,大正,14,1925,75178,37587,37591
埼玉県,50～54歳,大正,14,1925,56196,27858,28338
埼玉県,55～59歳,大正,14,1925,46238,22874,23364
埼玉県,60～64歳,大正,14,1925,39099,18754,20345
埼玉県,65～69歳,大正,14,1925,32118,14799,17319
埼玉県,70～74歳,大正,14,1925,23167,10268,12899
埼玉県,75～79歳,大正,14,1925,12652,5199,7453
埼玉県,80～84歳,大正,14,1925,4896,1869,3027
埼玉県,85歳以上,大正,14,1925,1546,499,1047
埼玉県,総数,昭和,5,1930,1459172,718779,740393
埼玉県,0～4歳,昭和,5,1930,210534,105434,105100
埼玉県,5～9歳,昭和,5,1930,182179,91675,90504
埼玉県,10～14歳,昭和,5,1930,163081,81146,81935
埼玉県,15～19歳,昭和,5,1930,144815,69278,75537
埼玉県,20～24歳,昭和,5,1930,106596,50650,55946
埼玉県,25～29歳,昭和,5,1930,99419,49891,49528
埼玉県,30～34歳,昭和,5,1930,88748,44790,43958
埼玉県,35～39歳,昭和,5,1930,79087,40063,39024
埼玉県,40～44歳,昭和,5,1930,77265,39019,38246
埼玉県,45～49歳,昭和,5,1930,71731,35569,36162
埼玉県,50～54歳,昭和,5,1930,70243,34902,35341
埼玉県,55～59歳,昭和,5,1930,50739,24794,25945
埼玉県,60～64歳,昭和,5,1930,39756,19127,20629
埼玉県,65～69歳,昭和,5,1930,31040,14250,16790
埼玉県,70～74歳,昭和,5,1930,22841,9943,12898
埼玉県,75～79歳,昭和,5,1930,13545,5531,8014
埼玉県,80歳以上,昭和,5,1930,7553,2717,4836
埼玉県,総数,昭和,10,1935,1528854,753802,775052
埼玉県,0～4歳,昭和,10,1935,212489,106397,106092
埼玉県,5～9歳,昭和,10,1935,196636,98516,98120
埼玉県,10～14歳,昭和,10,1935,176964,88326,88638
埼玉県,15～19歳,昭和,10,1935,140784,67692,73092
埼玉県,20～24歳,昭和,10,1935,118184,55925,62259
埼玉県,25～29歳,昭和,10,1935,101626,50784,50842
埼玉県,30～34歳,昭和,10,1935,96003,48751,47252
埼玉県,35～39歳,昭和,10,1935,86567,44145,42422
埼玉県,40～44歳,昭和,10,1935,76020,38831,37189
埼玉県,45～49歳,昭和,10,1935,73602,37143,36459
埼玉県,50～54歳,昭和,10,1935,67072,33176,33896
埼玉県,55～59歳,昭和,10,1935,63510,31076,32434
埼玉県,60～64歳,昭和,10,1935,43810,20769,23041
埼玉県,65～69歳,昭和,10,1935,31638,14475,17163
埼玉県,70～74歳,昭和,10,1935,22261,9570,12691
埼玉県,75～79歳,昭和,10,1935,13407,5352,8055
埼玉県,80歳以上,昭和,10,1935,8281,2874,5407
埼玉県,総数,昭和,15,1940,1607927,798254,809673
埼玉県,0～4歳,昭和,15,1940,207686,105059,102627
埼玉県,5～9歳,昭和,15,1940,199792,100136,99656
埼玉県,10～14歳,昭和,15,1940,192322,95474,96848
埼玉県,15～19歳,昭和,15,1940,156964,76777,80187
埼玉県,20～24歳,昭和,15,1940,127487,64606,62881
埼玉県,25～29歳,昭和,15,1940,113520,56392,57128
埼玉県,30～34歳,昭和,15,1940,98341,49272,49069
埼玉県,35～39歳,昭和,15,1940,93418,47649,45769
埼玉県,40～44歳,昭和,15,1940,83215,42667,40548
埼玉県,45～49歳,昭和,15,1940,72295,36868,35427
埼玉県,50～54歳,昭和,15,1940,68740,34534,34206
埼玉県,55～59歳,昭和,15,1940,60894,29632,31262
埼玉県,60～64歳,昭和,15,1940,55031,26031,29000
埼玉県,65～69歳,昭和,15,1940,35028,15824,19204
埼玉県,70～74歳,昭和,15,1940,22334,9530,12804
埼玉県,75～79歳,昭和,15,1940,12887,5072,7815
埼玉県,80～84歳,昭和,15,1940,5747,2081,3666
埼玉県,85歳以上,昭和,15,1940,2224,650,1574
埼玉県,総数,昭和,20,1945,2047261,955753,1091508
埼玉県,1～5歳,昭和,20,1945,277611,140220,137391
埼玉県,6～10歳,昭和,20,1945,251791,126988,124803
埼玉県,11～15歳,昭和,20,1945,244773,122248,122525
埼玉県,16～20歳,昭和,20,1945,215026,105313,109713
埼玉県,21～25歳,昭和,20,1945,149196,52187,97009
埼玉県,26～30歳,昭和,20,1945,127738,45404,82334
埼玉県,31～35歳,昭和,20,1945,128439,50655,77784
埼玉県,36～40歳,昭和,20,1945,119226,55357,63869
埼玉県,41～45歳,昭和,20,1945,114733,57804,56929
埼玉県,46～50歳,昭和,20,1945,98207,50159,48048
埼玉県,51～55歳,昭和,20,1945,81976,41416,40560
埼玉県,56～60歳,昭和,20,1945,75054,36819,38235
埼玉県,61～65歳,昭和,20,1945,61317,28460,32857
埼玉県,66～70歳,昭和,20,1945,51093,22688,28405
埼玉県,71～75歳,昭和,20,1945,29006,12065,16941
埼玉県,76～80歳,昭和,20,1945,14062,5309,8753
埼玉県,81～85歳,昭和,20,1945,6123,2089,4034
埼玉県,86歳以上,昭和,20,1945,1890,572,1318
埼玉県,総数,昭和,25,1950,2146445,1049695,1096750
